B_0.22um_filt_41923,,B_raw_41923,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
289.9919434,0.0453324616,289.9919434,0.06679423898,
285.0153198,0.04716521502,285.0153198,0.06899210811,
279.9967346,0.04874469712,279.9967346,0.07140287757,
275.0146179,0.05132003129,275.0146179,0.07373040915,
269.9905701,0.05383377522,269.9905701,0.0772587955,
265.0031128,0.05689077824,265.0031128,0.08075229079,
260.0131226,0.06073045358,260.0131226,0.08467788249,
254.9812469,0.0643767491,254.9812469,0.08897552639,
249.9861755,0.07038507611,249.9861755,0.09482064098,
244.988739,0.07549918443,244.988739,0.1005885974,
239.9888458,0.08066986501,239.9888458,0.1067339256,
234.9866943,0.08982010931,234.9866943,0.1168823466,
229.982193,0.1087632179,229.982193,0.1375029683,
225.0149536,0.146434769,225.0149536,0.1776346862,
220.006073,0.2420678288,220.006073,0.2701937854,
214.9950409,0.5164749026,214.9950409,0.5393676758,
209.9819336,1.291222692,209.9819336,1.291634321,
205.0063019,2.727065086,205.0063019,2.766379833,
199.9891663,2.970142126,199.9891663,2.817115545,

B_0.22um_filt_41923,
B_0.22um_filt_41923
Collection Time: 4/19/2023 7:49:45 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.000
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 4/19/2023 7:45:56 PM
Method Modifications: None
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 495.0

B_raw_41923,
B_raw_41923
Collection Time: 4/19/2023 7:50:51 PM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.000
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 4/19/2023 7:45:56 PM
Method Modifications: None
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 446.3

