filtered_042623,,raw_42623,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
300.0148926,0.03004571237,300.0148926,0.05705042183,
295.0048828,0.02969477512,295.0048828,0.05756499246,
289.9919434,0.0307648629,289.9919434,0.05895140767,
285.0153198,0.03200762719,285.0153198,0.05999867246,
279.9967346,0.03342203051,279.9967346,0.06148258597,
275.0146179,0.03516931459,275.0146179,0.06379632652,
269.9905701,0.03773362935,269.9905701,0.06647507101,
265.0031128,0.04046618938,265.0031128,0.06978845596,
260.0131226,0.04341390729,260.0131226,0.07304712385,
254.9812469,0.04716374353,254.9812469,0.07696392387,
249.9861755,0.05305907503,249.9861755,0.08238384128,
244.988739,0.05815581232,244.988739,0.08792053163,
239.9888458,0.06341201067,239.9888458,0.09341555089,
234.9866943,0.07336114347,234.9866943,0.1039939523,
229.982193,0.096136868,229.982193,0.1269227862,
225.0149536,0.1439857483,225.0149536,0.1741098315,
220.006073,0.2718736231,220.006073,0.3058942258,
214.9950409,0.6568378806,214.9950409,0.6846696138,
209.9819336,1.719719887,209.9819336,1.764107108,
205.0063019,2.856382608,205.0063019,2.954347849,
199.9891663,2.898532152,199.9891663,3.003232479,

filtered_042623,
filtered_042623
Collection Time: 4/26/2023 11:43:39 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.000
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 4/26/2023 11:40:26 AM
Method Modifications: None
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 430.0

raw_42623,
raw_42623
Collection Time: 4/26/2023 11:45:32 AM
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.000
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 4/26/2023 11:40:26 AM
Method Modifications: None
<SBW (nm)> , 1.00
<Energy> , 100.00
<Current Wavelength> , 455.1

