project	sample_date	read_date	media	incubation_temperature	id	dilution_factor	plaque_count	sample_vol_uL	PFU_per_mL	Famp_stock_generation_date	MS2_stock_generation_date	culturing_notes
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-F-M-T2	1.00E+01	90	300	3.00E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-F-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-25-M-T2	1.00E+02	19	300	6.33E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-25-M-T2	1.00E+01	100	300	3.33E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-25-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-50-M-T2	1.00E+02	16	300	5.33E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-50-M-T2	1.00E+01	144	300	4.80E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-50-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-50-M-T2	1.00E+02	13	300	4.33E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-50-M-T2	1.00E+01	161	300	5.37E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-50-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-75-M-T2	1.00E+02	55	300	1.83E+04
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-75-M-T2	1.00E+01	349	300	1.16E+04
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-75-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-75-M-T2	1.00E+02	11	300	3.67E+03
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-75-M-T2	1.00E+01	305	300	1.02E+04
grazing	4/21/23	04/22/2023	TSA	15.00	B-2-75-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-R-M-T2	1.00E+02	42	300	1.40E+04
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-R-M-T2	1.00E+01	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	15.00	B-1-R-M-T2	1.00E+00	TNTC	300	TNTC
grazing	4/21/23	04/22/2023	TSA	NA	-TSA-N-U-T2	1.00E+00	0	300	0.00E+00
grazing	4/21/23	04/22/2023	TSA	NA	-TSA-N-U-	1.00E+00	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-F-M-T0	1.00E+05	1	300	3.33E+05
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-F-M-T0	1.00E+04	16	300	5.33E+05
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-F-M-T0	1.00E+03	167	300	5.57E+05
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-F-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-F-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-F-M-T0	1.00E+05	0	300	0.00E+00
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-F-M-T0	1.00E+04	19	300	6.33E+05
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-F-M-T0	1.00E+03	287	300	9.57E+05
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-F-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-F-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-25-M-T0	1.00E+05	9	300	3.00E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-25-M-T0	1.00E+04	44	300	1.47E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-25-M-T0	1.00E+03	364	300	1.21E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-25-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-25-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-25-M-T0	1.00E+05	7	300	2.33E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-25-M-T0	1.00E+04	72	300	2.40E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-25-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-25-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-25-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-50-M-T0	1.00E+05	10	300	3.33E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-50-M-T0	1.00E+04	84	300	2.80E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-50-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-50-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-50-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-50-M-T0	1.00E+05	12	300	4.00E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-50-M-T0	1.00E+04	148	300	4.93E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-50-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-50-M-T0	1.00E+02	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-2-50-M-T0	1.00E+01	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-75-M-T0	1.00E+05	22	300	7.33E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-75-M-T0	1.00E+04	174	300	5.80E+06
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-75-M-T0	1.00E+03	TNTC	300	TNTC
grazing	4/26/23	04/27/2023	TSA	15.00	C-1-75-M-T0	1.00E+02	TNTC	300	TNTC
